42.534999 [INFO ] PPSGEN count=37 interval_ns=999987536 dev_ns=-12464 phase_ns=1646857 hwphase_ns=209648 trim_ppb=0 cfg=1 p_ns=13103 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
43.535052 [INFO ] PPSGEN count=38 interval_ns=999988560 dev_ns=-11440 phase_ns=1683426 hwphase_ns=195632 trim_ppb=0 cfg=1 p_ns=12227 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
44.533653 [INFO ] PPSGEN count=39 interval_ns=999989504 dev_ns=-10496 phase_ns=299430 hwphase_ns=185136 trim_ppb=0 cfg=1 p_ns=0 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
45.533645 [INFO ] PPSGEN count=40 interval_ns=999990368 dev_ns=-9632 phase_ns=-1774565 hwphase_ns=172928 trim_ppb=0 cfg=1 p_ns=10808 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
46.533640 [INFO ] PPSGEN count=41 interval_ns=1000002592 dev_ns=2592 phase_ns=-1936565 hwphase_ns=172944 trim_ppb=0 cfg=1 p_ns=10809 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
47.533662 [INFO ] PPSGEN count=42 interval_ns=999991776 dev_ns=-8224 phase_ns=-1822565 hwphase_ns=162144 trim_ppb=0 cfg=1 p_ns=10134 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
48.533670 [INFO ] PPSGEN count=43 interval_ns=999991792 dev_ns=-8208 phase_ns=-1929565 hwphase_ns=151344 trim_ppb=0 cfg=1 p_ns=9459 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
49.534313 [INFO ] PPSGEN count=44 interval_ns=999992464 dev_ns=-7536 phase_ns=-1261567 hwphase_ns=141248 trim_ppb=0 cfg=1 p_ns=8828 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
50.533641 [INFO ] PPSGEN count=45 interval_ns=999993136 dev_ns=-6864 phase_ns=-2597564 hwphase_ns=131808 trim_ppb=0 cfg=1 p_ns=8238 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
51.533920 [INFO ] PPSGEN count=46 interval_ns=999993776 dev_ns=-6224 phase_ns=-1656567 hwphase_ns=122992 trim_ppb=0 cfg=1 p_ns=7687 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
52.533652 [INFO ] PPSGEN count=47 interval_ns=999994368 dev_ns=-5632 phase_ns=-2190565 hwphase_ns=114800 trim_ppb=0 cfg=1 p_ns=7175 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
53.533677 [INFO ] PPSGEN count=48 interval_ns=999994912 dev_ns=-5088 phase_ns=-1883566 hwphase_ns=107136 trim_ppb=0 cfg=1 p_ns=6696 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
54.534166 [INFO ] PPSGEN count=49 interval_ns=999995424 dev_ns=-4576 phase_ns=-1430568 hwphase_ns=99968 trim_ppb=0 cfg=1 p_ns=6248 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
55.533671 [INFO ] PPSGEN count=50 interval_ns=999995904 dev_ns=-4096 phase_ns=-2416565 hwphase_ns=93312 trim_ppb=0 cfg=1 p_ns=5832 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
56.533684 [INFO ] PPSGEN count=51 interval_ns=999996352 dev_ns=-3648 phase_ns=-1876566 hwphase_ns=87088 trim_ppb=0 cfg=1 p_ns=5443 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
57.533669 [INFO ] PPSGEN count=52 interval_ns=999996752 dev_ns=-3248 phase_ns=-1933566 hwphase_ns=81264 trim_ppb=0 cfg=1 p_ns=5079 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
58.533661 [INFO ] PPSGEN count=53 interval_ns=999997168 dev_ns=-2832 phase_ns=-1907566 hwphase_ns=75856 trim_ppb=0 cfg=1 p_ns=4741 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
59.533800 [INFO ] PPSGEN count=54 interval_ns=999997520 dev_ns=-2480 phase_ns=-1754567 hwphase_ns=70800 trim_ppb=0 cfg=1 p_ns=4425 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
60.533655 [INFO ] PPSGEN count=55 interval_ns=999997856 dev_ns=-2144 phase_ns=-2041566 hwphase_ns=66080 trim_ppb=0 cfg=1 p_ns=4130 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
61.533679 [INFO ] PPSGEN count=56 interval_ns=999998176 dev_ns=-1824 phase_ns=-1874566 hwphase_ns=61696 trim_ppb=0 cfg=1 p_ns=3856 d_ns=0 (pico_gnss pico-gnss-rs/src/main.rs:358)
